KRT14|3861	199721690513.43765
KRT13|3860	135305018704.50356
KRT6A|3853	97105129708.84993
KRT16|3868	95630241100.54834
SMR3B|10879	88939154249.66565
KRT17|3872	54226005498.87686
KRT5|3852	44964054139.19649
KRT6B|3854	44526159215.687775
COL1A1|1277	43631711605.96285
KRT4|3851	42919343878.96056
STATH|6779	37038103843.97337
PRH2|5555	31405659693.160606
HTN3|3347	26521498912.461693
PRH1|5554	19896567476.243324
S100A9|6280	19497134085.920616
KRT6C|286887	14776856509.020906
COL3A1|1281	14380147186.649992
ADAM6|8755	13672280785.893177
FN1|2335	13138101371.243166
COL1A2|1278	11322059696.750137
MUC7|4589	10919832838.532621
S100A8|6279	8766120984.91529
SPRR3|6707	7839142179.546712
AMY1A|276	7427884653.617435
SFN|2810	7218090620.411802
ZG16B|124220	6017940174.187879
LTF|4057	5363981359.438559
MYH2|4620	5032439309.054405
PI3|5266	4338244009.535416
LYZ|4069	4297160717.830239
LOC96610|96610	4066317591.1454425
GAPDH|2597	3864479895.4348335
FABP4|2167	3660208551.8783455
ANXA1|301	3465542223.4087715
KRT1|3848	3368152972.3421264
DSP|1832	3292536773.9815755
HTN1|3346	3258074104.812796
ACTA1|58	3235293987.0871468
C20orf114|92747	3220474868.2323723
LCN1|3933	2835392356.5885706
H19|283120	2725969195.676183
ACTB|60	2356633365.8717237
S100A2|6273	2149091043.984787
NDRG1|10397	2073083627.4375732
PRR4|11272	1959262993.7479382
SPRR1B|6699	1800353271.8771076
KRT10|3858	1797377239.5128202
SPRR2A|6700	1770151698.3012998
SPARC|6678	1754319748.5899405
KRT19|3880	1710011662.518266
CRNN|49860	1690594836.7844646
HLA-B|3106	1680435961.6714935
CD74|972	1669050913.6646607
TTN|7273	1606801377.029126
CKM|1158	1597009832.258112
CST4|1472	1525106349.6158361
MYH7|4625	1520842557.2511308
DES|1674	1493527372.458409
LAMC2|3918	1467202971.0802858
PERP|64065	1296190370.2020314
CSTB|1476	1263263820.8348615
CST1|1469	1243069085.6695905
TMSB10|9168	1229037813.3280814
HSPB1|3315	1215026994.4734695
B2M|567	1203397541.3904996
ACTG1|71	1194756186.9619963
C20orf70|140683	1137469538.3277984
RPL8|6132	1126572435.6213434
SBSN|374897	1098587834.0475402
CD24|100133941	1062988623.6080363
TGM3|7053	1061949875.6745026
RHCG|51458	1058949204.471977
SPRR1A|6698	1053681315.6689054
KRT15|3866	981355827.563869
GJB2|2706	949274264.5830438
COL17A1|1308	919119488.2484515
AHNAK|79026	896491724.9729764
SPRR2E|6704	873538566.0165029
FTL|2512	865796202.9738152
HLA-A|3105	858835332.6862084
JUP|3728	822579866.9413922
AQP3|360	771695268.3634377
TNC|3371	770555004.6923777
S100A7|6278	737300662.3896132
TPT1|7178	736608811.5198624
PKM2|5315	729623870.0344685
SLPI|6590	671068597.6017774
TGFBI|7045	664635549.1532303
MMP1|4312	661084708.3117851
COL6A3|1293	651202908.8937172
C4orf7|260436	639125001.9022135
EMP1|2012	634346865.3616419
NEB|4703	616973538.9504719
PKP1|5317	609352930.9202471
HSPA1A|3303	585334276.1970283
GSTP1|2950	577175521.7358147
MB|4151	561081839.1102619
CXCL14|9547	533412716.21096814
EEF1A1|1915	531271640.92045975
ENO1|2023	528674465.7039384
MUC5B|727897	519262205.19261575
FLNA|2316	505696876.5306522
MYH9|4627	500352580.23952144
COL6A2|1292	497151051.6445173
HLA-C|3107	496549262.0392703
SLC2A1|6513	496082215.1501513
CTSB|1508	493906697.7894653
LY6D|8581	489000839.8065542
SPRR2D|6703	482071682.6022124
PPL|5493	438015186.51393956
WARS|7453	426321230.7567426
EEF2|1938	413754253.82420325
CSTA|1475	410161103.7345046
TPM2|7169	405076888.13065976
UBC|7316	397230439.73747647
LAMB3|3914	391823268.2114177
FTH1|2495	376294059.980179
PLUNC|51297	359720622.18092453
MYBPC1|4604	355939452.9307796
LGALS7|3963	354847458.1600154
DSG3|1830	345993384.761607
RPS6|6194	345123825.67675287
PRB3|5544	329417113.067263
CALML3|810	328644993.7881681
ALDOA|226	319884181.6616035
S100A6|6277	317670594.65934485
ITGA6|3655	311840328.0811555
RPS19|6223	310701973.98571396
PLEC|5339	309030101.58654284
AKR1C1|1645	308523591.3905005
MT2A|4502	299281611.5005904
BGN|633	299275269.6623793
COL6A1|1291	296601888.37185043
SDC1|6382	292379425.9783398
FHL1|2273	287298518.576475
MAL|4118	284123263.3524326
RPS3|6188	281788770.1441143
YWHAZ|7534	279882187.2985716
PIGR|5284	277541767.071313
ISG15|9636	269596643.785605
SPINK5|11005	269336268.5680374
GPNMB|10457	260528017.46915132
S100A14|57402	254985148.1807455
LAMP1|3916	252552074.33380103
COL5A1|1289	247063702.7322755
ATP2A1|487	241567460.64795223
TMSL3|7117	228557473.40600675
DSG1|1828	225826746.13229018
MMP13|4322	225193182.03312188
LDHA|3939	216741404.42265746
LAMA3|3909	216608348.17875662
PABPC1|26986	208022994.75266775
CTTN|2017	207568173.68445185
IFI27|3429	207252903.03140423
VIM|7431	207135301.98581433
RPL13|6137	205660675.47568417
TRIM29|23650	202838719.44384167
RPLP1|6176	193769184.57595265
LYPD3|27076	192766114.11988544
CD44|960	186233821.5128507
IGFBP6|3489	181624226.86062506
DMKN|93099	179314872.62571773
A2ML1|144568	179120061.3961842
PIP|5304	177736427.17071977
S100A11|6282	177400546.87079826
HLA-DRA|3122	177206162.07663944
TACSTD2|4070	175632776.76531702
RPS4X|6191	174779024.7329845
ALDH3A1|218	173529880.3567344
SPP1|6696	172331400.65766442
DSC2|1824	170158514.9116975
PSAP|5660	167252953.27307314
FOS|2353	160486507.68319538
RPL28|6158	159663907.76555654
ANXA2|302	159405452.82095024
LUM|4060	157177842.57867026
IGFBP5|3488	156865281.44311026
RPLP2|6181	152000260.01705062
ITGB4|3691	151381179.67812946
IVL|3713	150582513.83699754
GLUL|2752	149922481.88944203
CD9|928	149644760.68157172
SERPINE1|5054	149112462.35090244
RPL3|6122	149068920.37974268
MYL6|4637	147870616.32545727
POSTN|10631	145896843.8307166
SLC7A5|8140	145722040.68672916
TMEM123|114908	143513059.65387225
ODC1|4953	142890691.09764358
RPL35|11224	140850812.47655183
KLK10|5655	140768390.1829709
RPL18|6141	140740687.42233455
IFITM3|10410	138489680.16275972
KRTDAP|388533	136671101.6699764
CFL1|1072	135914815.48538285
CTSD|1509	135325952.46428132
ERBB2|2064	131045899.98301284
IL1RN|3557	130518029.43355373
CNFN|84518	130019113.86827514
APP|351	129758844.6930597
RPS20|6224	129556175.08480914
TGM1|7051	129244738.73687144
DMBT1|1755	128879308.9994832
RPL37A|6168	128523840.01294498
DSC3|1825	128374718.49665765
MUC21|394263	127671800.40617879
HSPA8|3312	127574419.62579216
RPS11|6205	126320277.42955157
LY6E|4061	124196559.89197643
HSP90AA1|3320	123950180.95100695
TUBA1B|10376	121598542.01970613
GJA1|2697	120778849.51928486
RPS24|6229	119983921.09249397
C4orf40|401137	119457673.8084236
SERPINA3|12	119234561.64472713
CST2|1470	118839754.34902978
MMP10|4319	118270717.89818978
PYGM|5837	117123896.0303792
RPL41|6171	116836798.34653345
COL5A2|1290	116332095.27173184
HSP90AB1|3326	115945652.78242178
RPS9|6203	114403138.21479014
ATP1A1|476	114332406.5668341
MMP2|4313	114281200.1249062
CLCA2|9635	113999224.94774678
RPLP0|6175	113950652.82125117
GNB2L1|10399	113437700.72207934
MYL12B|103910	113035540.41264543
MYH1|4619	112006048.41703856
MYL1|4632	110933519.54451163
KBTBD10|10324	110691279.40538768
IFI6|2537	110389709.92323898
TNNT1|7138	109958960.86295299
AKR1C2|1646	109485518.35320444
MYL2|4633	107894690.09781533
KRT8|3856	107699193.71267466
RPL4|6124	107419072.95413314
CMYA5|202333	107012733.24306326
AKR1B10|57016	105020344.15717609
RPL37|6167	103825627.51194619
NRAP|4892	103363250.86176448
S100A16|140576	101230956.96111012
CA6|765	100821694.43481182
AHNAK2|113146	99136892.22909993
RPL11|6135	98021923.75378306
ACTN2|88	97184036.15650362
IGFBP3|3486	97178777.45129007
TUBB|203068	96641666.4170018
RPL36|25873	96131058.65093969
TCAP|8557	95893487.6471784
RPS18|6222	95475054.82079077
RPL19|6143	95183680.80853622
TAGLN2|8407	94681353.59859759
CD59|966	93322610.52511704
FLNC|2318	92967822.59994332
ITGA3|3675	92398403.7876551
FSCN1|6624	91575009.28975792
ATP2A2|488	91319394.38075694
THBS1|7057	91098795.98949099
MSN|4478	90613452.25162356
RPS8|6202	90597169.93516901
AEBP1|165	90240767.55096973
SPRR2G|6706	89956492.37013476
ENO3|2027	89303268.53385268
MMP14|4323	89085878.3757514
FAM129B|64855	88914991.76489326
LCN2|3934	88436748.86884321
P4HB|5034	87927086.22020581
CCND1|595	87783118.75527637
CALR|811	87050831.62833208
RPS16|6217	86521785.93327914
CEACAM5|1048	86285237.01882185
CLDN1|9076	86230825.50749879
LGALS3BP|3959	86124594.74818885
SCD|6319	86042746.0033404
NTS|4922	85879607.75236475
ANXA2P2|304	83739714.11091398
DST|667	83471552.19401324
CAV1|857	83371615.74849747
TNNT3|7140	82431924.00313705
CLU|1191	82296001.14302747
LMNA|4000	81737266.45283331
STAT1|6772	81717003.36427456
APOL1|8542	81672559.89967108
TCHH|7062	81432879.91202398
ECM1|1893	80844075.1131683
LGALS1|3956	79897434.97412845
KRT78|196374	79649708.89389312
TYMP|1890	77963828.50280726
WFDC2|10406	77862355.0312225
BPIL1|80341	77687457.01568139
RPL30|6156	77423489.7547284
EEF1D|1936	77307296.58112554
YAP1|10413	76011824.61191826
SERPINB3|6317	75154414.12179667
CDH3|1001	74792190.61227407
GJB6|10804	74380057.72630928
IGFBP2|3485	73551011.01011531
DCN|1634	72835638.44614159
RPS17|6218	72202855.85803989
RPS5|6193	72005777.62054598
FXYD3|5349	71918954.7005499
ANO1|55107	71776611.64929421
COL12A1|1303	71130414.03163727
CDSN|1041	70777134.13584322
HLA-E|3133	70705351.99120176
TUBA1C|84790	70345003.47457398
FGFBP1|9982	68910551.03980267
CALML5|51806	68267179.22802094
XIRP2|129446	67977196.43948495
